CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	IDS_ID	ENGLISH	RELATION	PWN_WORD_SENSE_ID	PWN_DEFINITION	PWN_SYNSET	PWN_POS
716	GROAN	1267	S16.390	to groan	ss	groan%2:32:00::	"indicate pain, discomfort, or displeasure; ""The students groaned when the professor got out the exam booklets""; ""The ancient door soughed when opened"""	v01045419	v
1344	RAM	1268	S03.260	the ram	ss	ram%1:05:00::	"uncastrated adult male sheep; ""a British term is `tup'"""	n02412080	n
813	DO	1269	S09.110	to do	ss	do%2:29:09::	"behave in a certain manner; show a certain behavior; conduct or comport oneself; ""You should act like an adult""; ""Don't behave like a fool""; ""What makes her do this way?""; ""The dog acts ferocious, but he is really afraid of people"""	v00010435	v
239	FLOWER	1270	S08.570	the flower	ss	flower%1:20:02::	reproductive organ of angiosperm plants especially one having showy or colorful parts	n11669335	n
88	BEEHIVE	1271	S03.822	the beehive	ss	beehive%1:06:00::	a man-made receptacle that houses a swarm of bees	n02822865	n
1957	GOITER	1272	S04.842	the goitre/goiter	ui	goiter%1:26:00::	abnormally enlarged thyroid gland; can result from underproduction or overproduction of hormone or from a deficiency of iodine in the diet	n14199477	n
698	WISE	1273	S17.210	wise	ss	wise%3:00:00::	"having or prompted by wisdom or discernment; ""a wise leader""; ""a wise and perceptive comment"""	a02569130	a
652	PLAIN	1274	S01.230	the plain	ss	plain%1:17:00::	"extensive tract of level open land; ""they emerged from the woods onto a vast open plain""; ""he longed for the fields of his youth"""	n09393605	n
963	BOOK	1275	S18.610	the book	ss	book%1:10:00::	"a written work or composition that has been published (printed on pages bound together); ""I am reading a good book on economics"""	n06410904	n
2132	SICKLE OR SCYTHE	1276	S08.330	the sickle or scythe	ui	scythe%1:06:00::	an edge tool for cutting grass; has a long handle that must be held with both hands and a curved blade that moves parallel to the ground	n04158250	n
1346	THROAT	1277	S04.290	the throat	ss	throat%1:08:00::	the passage to the stomach and lungs; in the front part of the neck below the chin and above the collarbone	n05547508	n
96	CRAWL	1278	S10.410	to crawl	ss	crawl%2:38:00::	"move slowly; in the case of people or animals with the body near the ground; ""The crocodile was crawling along the riverbed"""	v01885845	v
767	CORPSE	1279	S04.770	the corpse	ss	corpse%1:08:00::	"the dead body of a human being; ""the cadaver was intended for dissection""; ""the end of the police search was the discovery of a corpse""; ""the murderer confessed that he threw the stiff in the river""; ""honor comes to bless the turf that wraps their clay"""	n05218119	n
19	FISHING LINE	1280	S20.530	the fishing line	ss	fishing_line%1:06:00::	a length of cord to which the leader and float and sinker and hook are attached	n03351768	n
126	SWEAT (PERSPIRE)	1281	S04.550	to perspire	ss	perspire%2:29:00::	"excrete perspiration through the pores in the skin; ""Exercise makes one sweat"""	v00067545	v
1647	FOAL	1282	S03.450	the foal or colt	ui	colt%1:05:02::	a young male horse under the age of four	n02376791	n
1442	STAND	1283	S12.150	to stand	ss	stand%2:35:00::	"be standing; be upright; ""We had to stand for the entire performance!"""	v01546111	v
864	PUMPKIN	1284	S08.931	the pumpkin or squash	ui	squash%1:13:00::	edible fruit of a squash plant; eaten as a vegetable	n07715561	n
648	PAPER	1285	S18.560	the paper	ui	paper%1:27:00::	a material made of cellulose pulp derived mainly from wood or rags or certain grasses	n14974264	n
582	LEND	1286	S11.610	to lend	ss	lend%2:40:00::	"give temporarily; let have for a limited time; ""I will lend you my car""; ""loan me some money"""	v02324182	v
1284	BANK	1287	S23.4400	the bank (financial institution)	ss	bank%1:14:00::	"a financial institution that accepts deposits and channels the money into lending activities; ""he cashed a check at the bank""; ""that bank holds the mortgage on my home"""	n08420278	n
1973	DEMON	1288	S22.350	the demon	ss	demon%1:18:00::	an evil supernatural being	n09542339	n
1208	CAT	1289	S03.620	the cat	ss	cat%1:05:00::	feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats	n02121620	n
1705	EIGHT	1290	S13.0800	eight	ss	eight%5:00:00:cardinal:00	being one more than seven	a02187073	a
1496	GRANDMOTHER	1291	S02.470	the grandmother	ss	grandmother%1:18:00::	the mother of your father or mother	n10142747	n
1137	TENDON	1292	S04.4650	the sinew or tendon	ui	tendon%1:08:00::	a cord or band of inelastic tissue connecting a muscle with its bony attachment	n05296253	n
1399	CLAY	1293	S09.730	the clay	ss	clay%1:27:00::	a very fine-grained soil that is plastic when moist but hard when fired	n14813182	n
2002	DITCH	1294	S08.170	the ditch	ss	ditch%1:06:00::	a long narrow excavation in the earth	n03214253	n
850	SQUARE	1295	S12.780	the square	ui	square%1:25:01::	something approximating the shape of a square	n13878951	n
158	PUT ON	1296	S06.110	to put on	ss	put_on%2:29:00::	"put clothing on one's body; ""What should I wear today?""; ""He put on his best suit for the wedding""; ""The princess donned a long blue dress""; ""The queen assumed the stately robes""; ""He got into his jeans"""	v00050652	v
706	DARK	1297	S15.630	dark	ui	dark%3:00:02::	"(used of color) having a dark hue; ""dark green""; ""dark glasses""; ""dark colors like wine red or navy blue"""	a00409440	a
1932	GUESS	1298	S17.171	to guess	ss	guess%2:31:01::	"judge tentatively or form an estimate of (quantities or time); ""I estimate this chicken to weigh three pounds"""	v00672433	v
1290	ELEPHANT	1299	S03.770	the elephant	ss	elephant%1:05:00::	five-toed pachyderm	n02503517	n
1351	SOW (FEMALE PIG)	1300	S03.340	the sow	ss	sow%1:05:00::	an adult female hog	n02396088	n
476	CUP	1301	S05.350	the cup	ss	cup%1:06:00::	"a small open container usually used for drinking; usually has a handle; ""he put the cup back in the saucer""; ""the handle of the cup was missing"""	n03147509	n
388	FISHNET	1302	S20.540	the fishnet	ss	fishnet%1:06:00::	a net that will enclose fish when it is pulled in	n03352628	n
219	TOILET	1303	S23.5200	the toilet	ss	toilet%1:06:00::	a room or building equipped with one or more toilets	n04446276	n
1707	TWELVE	1304	S13.102	twelve	ss	twelve%5:00:00:cardinal:00	denoting a quantity consisting of 12 items or units	a02187465	a
1464	LADDER	1305	S07.370	the ladder	ss	ladder%1:06:00::	steps consisting of two parallel members connected by rungs; for climbing up or down	n03632277	n
1085	FOLLOW	1306	S10.520	to follow	ss	follow%2:38:00::	"to travel behind, go after, come after; ""The ducklings followed their mother around the pond""; ""Please follow the guide through the museum"""	v01998432	v
1597	AIRPLANE	1307	S23.1600	the airplane	ss	airplane%1:06:00::	"an aircraft that has a fixed wing and is powered by propellers or jets; ""the flight was delayed due to trouble with the airplane"""	n02691156	n
73	BEAK	1308	S04.241	the beak	ss	beak%1:05:00::	horny projecting mouth of a bird	n01758308	n
1224	LIVER	1309	S04.450	the liver	ss	liver%1:08:00::	large and complicated reddish-brown glandular organ located in the upper right portion of the abdominal cavity; secretes bile and functions in metabolism of protein and carbohydrate and fat; synthesizes substances involved in the clotting of the blood; synthesizes vitamin A; detoxifies poisonous substances and breaks down worn-out erythrocytes	n05385534	n
1421	SUCK	1310	S05.160	to suck	ss	suck%2:34:04::	"draw into the mouth by creating a practical vacuum in the mouth; ""suck the poison from the place where the snake bit""; ""suck on a straw""; ""the baby sucked on the mother's breast"""	v01169704	v
1937	THERE	1311	S24.1000	there	ss	there%4:02:00::	"in or at that place; ""they have lived there for years""; ""it's not there""; ""that man there"""	r00109151	r
1497	POSTCARD	1312	S23.4300	the postcard	ss	postcard%1:10:00::	a card for sending messages by post without an envelope	n06627938	n
52	SHIVER	1313	S04.680	to shiver	ui	shiver%2:38:00::	tremble convulsively, as from fear or excitement	v01888946	v
721	LOW	1314	S12.320	low	ui	low%4:02:00::	"in a low position; near the ground; ""the branches hung low"""	r00393149	r
1291	BACK	1315	S04.190	the back	ss	back%1:08:00::	"the posterior part of a human (or animal) body from the neck to the end of the spine; ""his back was nicely tanned"""	n05558717	n
631	LIVESTOCK	1316	S03.150	the livestock	ss	livestock%1:05:00::	any animals kept for use or profit	n01887474	n
290	ADZE	1317	S09.251	the adze	ss	adze%1:06:00::	an edge tool used to cut and shape wood	n02682311	n
1938	FORTRESS	1318	S20.350	the fortress	ss	fortress%1:06:00::	a fortified defensive structure	n03386011	n
1833	DINNER (SUPPER)	1319	S05.450	the supper	ss	supper%1:13:00::	a light evening meal; served in early evening if dinner is at midday or served late in the evening at bedtime	n07575984	n
1293	MISTAKE	1320	S16.770	the mistake	ss	mistake%1:04:00::	"a wrong action attributable to bad judgment or ignorance or inattention; ""he made a bad mistake""; ""she was quick to point out my errors""; ""I could understand his English in spite of his grammatical faults"""	n00070965	n
742	END (OF SPACE)	1321	S12.350	the end(1)	ss	end%1:15:01::	"a boundary marking the extremities of something; ""the end of town"""	n08565894	n
2135	TRADE OR BARTER	1322	S11.830	to trade or barter	ui	barter%2:40:00::	exchange goods without involving money	v02259241	v
2118	MOUNTAIN OR HILL	1323	S01.220	the mountain or hill	ui	hill%1:17:00::	"a local and well-defined elevation of the land; ""they loved to roam the hills of West Virginia"""	n09303008	n
1710	TWENTY	1324	S13.104	twenty	ss	twenty%5:00:00:cardinal:00	denoting a quantity consisting of 20 items or units	a02188317	a
1136	RABBIT	1325	S03.614	the rabbit	ss	rabbit%1:05:00::	any of various burrowing animals of the family Leporidae having long ears and short tails; some domesticated and raised for pets or food	n02324045	n
1511	ROOSTER	1326	S03.520	the cock/rooster	ui	rooster%1:05:00::	adult male chicken	n01792158	n
919	CHILI PEPPER	1327	S05.821	the chili pepper	ss	chili_pepper%1:13:00::	very hot and finely tapering pepper of special pungency	n07721456	n
591	ADDRESS	1328	S23.3850	the address	ss	address%1:10:02::	written directions for finding some location; written on letters or packages that are to be delivered to that location	n06787150	n
587	ANT	1329	S03.817	the ant	ss	ant%1:05:00::	social insect living in organized colonies; characteristically the males and fertile queen have wings during breeding season; wingless sterile females are the workers	n02219486	n
1175	GHOST	1330	S22.450	the ghost	ss	ghost%1:18:00::	the visible disembodied soul of a dead person	n09545976	n
384	FREEMAN	1331	S19.440	the freeman	ss	freeman%1:18:00::	a person who is not a serf or a slave	n10111023	n
2136	BRASS INSTRUMENT (HORN OR TRUMPET)	1332	S18.730	the horn or trumpet	ui	trumpet%1:06:00::	a brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves	n03110669	n
1540	EYELASH	1333	S04.214	the eyelash	ss	eyelash%1:08:00::	any of the short curved hairs that grow from the edges of the eyelids	n05314919	n
497	SCAR	1334	S04.858	the scar	ss	scar%1:26:00::	a mark left (usually on the skin) by the healing of injured tissue	n14363483	n
1494	DIE	1335	S04.750	to die	ss	die%2:30:00::	"pass from physical life and lose all bodily attributes and functions necessary to sustain life; ""She died from cancer""; ""The children perished in the fire""; ""The patient went peacefully""; ""The old guy kicked the bucket at the age of 102"""	v00358431	v
1544	SOMETIMES	1336	S14.330	sometimes	ss	sometimes%4:02:01::	"on certain occasions or in certain cases but not always; ""sometimes she wished she were back in England""; ""sometimes her photography is breathtaking""; ""sometimes they come for a month; at other times for six months"""	r00021878	r
357	HANG UP	1337	S09.341	to hang up	ss	hang_up%2:35:01::	"cause to be hanging or suspended; ""Hang that picture on the wall"""	v01481360	v
7	GATHER	1338	S12.210	to gather	ss	gather%2:35:00::	"assemble or get together; ""gather some stones""; ""pull your thoughts together"""	v01380638	v
1517	WASP	1339	S03.823	the wasp	ss	wasp%1:05:00::	social or solitary hymenopterans typically having a slender body with the abdomen attached by a narrow stalk and having a formidable sting	n02212062	n
941	MEAD	1340	S05.910	the mead	ss	mead%1:13:00::	made of fermented honey and water	n07890750	n
284	HOE	1341	S08.250	the hoe	ss	hoe%1:06:00::	a tool with a flat blade attached at right angles to a long handle	n03524574	n
1773	GRAVE	1342	S04.790	the grave	ss	grave%1:06:00::	"a place for the burial of a corpse (especially beneath the ground and marked by a tombstone); ""he put flowers on his mother's grave"""	n03455033	n
793	BOIL (OF SKIN)	1343	S04.856	the boil	ss	boil%1:26:00::	a painful sore with a hard core filled with pus	n14183210	n
1583	BRAIN	1344	S04.203	the brain	ss	brain%1:08:00::	that part of the central nervous system that includes all the higher nervous centers; enclosed within the skull; continuous with the spinal cord	n05481095	n
1432	CUT	1345	S09.220	to cut	ui	cut%2:35:00::	"separate with or as if with an instrument; ""Cut the rope"""	v01552519	v
692	BRING	1346	S10.620	to bring	ui	bring%2:38:00::	"take something or somebody with oneself somewhere; ""Bring me the box from the other room""; ""Take these letters to the boss""; ""This brings me to the main point"""	v02077656	v
1726	WET	1347	S15.830	wet	ss	wet%3:00:01::	"covered or soaked with a liquid such as water; ""a wet bathing suit""; ""wet sidewalks""; ""wet weather"""	a02547317	a
1424	YELLOW	1348	S15.690	yellow	ss	yellow%5:00:00:chromatic:00	of the color intermediate between green and orange in the color spectrum; of something resembling the color of an egg yolk	a00385756	a
1689	SMOKE (INHALE)	1349	S08.690	to smoke	ss	smoke%2:34:00::	"inhale and exhale smoke from cigarettes, cigars, pipes; ""We never smoked marijuana""; ""Do you smoke?"""	v01198101	v
383	MASTER	1350	S19.410	the master	ss	master%1:18:04::	a person who has general authority over others	n10388440	n
752	STORE	1351	S11.860	the shop/store	ui	store%1:06:00::	"a mercantile establishment for the retail sale of goods or services; ""he bought it at a shop on Cape Cod"""	n04202417	n
236	STEPMOTHER	1352	S02.720	the stepmother	ss	stepmother%1:18:00::	the wife of your father by a subsequent marriage	n10654827	n
