id	style	word	transcription	etymology
Health:medicine.N		doctorie		
Health:medicine.N		leac		:lĕkŭ
Health:medicine.N		medicament		:medicamentum
Health:medicine.N		medicină		deu:Medizin
Health:physician.N		doctor		deu:Doktor
Health:physician.N		medic		ita:medico
Health:pill.N		comprimat		
Health:pill.N		tabletă		fra:teblette, Tablette
Health:poison.N		otravă		:otrava
Health:poison.N		venin		
House:bed.N		crivat		ell:krev(v)áti
House:bed.N		pat		
House:blanket.N		pătură		
House:mattress.N		saltea		ell:siltés
House:pillow.N		pernă		srp:perina
House:rug.N		carpetă		fra:carpette
House:rug.N		covor		rus:kovior
House:rug.N		covoraş		
House:rug.N		mochetă		fra:moquette
House:sink.N		chiuvetă		fra:cuvette
House:toilet.N		closet		deu:closet, Klosett
House:toilet.N		toaletă		fra:toilette
House:toilet.N		veceu		deu:W.C.
Hunting:boomerang.N		bumerang		:bumariny
Hunting:hunt.V		a vâna		
Interaction:choose.V		a alege		
Interaction:rescue.V		a salva		ita:salvare
Interaction:rescue.V		a scoate		
Law:crime.N		crimă		fra:crime
Law:crime.N		delict		:delictum
Law:crime.N		infracţiune		:infraction, infractionis
Mind:dream.V		a visa		
Motion:approach.V		a se apropia		
Motion:arrive.V		a ajunge		
